YEAR,BIOME,STATE,MUNICIPALITY,LOGISTICS HUB,PORT,EXPORTER,IMPORTER,COUNTRY,TYPE,FOB_USD,SOY_EQUIVALENT_TONNES
2014,CERRADO,GOIAS,Baliza,JATAI,Santos,Cofco,Cofco,Italy,Soy bean equivalents,15098.4890933351,28.5442652298613
2014,CERRADO,GOIAS,Baliza,JATAI,Santos,Cofco,Cofco,Vietnam,Soy bean equivalents,67148.3879780494,438.167498464625
2014,CERRADO,GOIAS,Baliza,JATAI,Santos,Cofco,Cofco,Tunisia,Soy bean equivalents,147570.99681186,918.516205781527
2014,CERRADO,GOIAS,Baliza,JATAI,Santos,Cofco,Cofco,Tunisia,Soy bean equivalents,221356.49521779,428.163978447919
2014,CERRADO,GOIAS,Baliza,JATAI,Santos,Cofco,Cofco,Turkey,Soy bean equivalents,88654.7770494692,285.442652298613
2014,CERRADO,GOIAS,Baliza,JATAI,Santos,Cofco,Cofco,Egypt,Soy bean equivalents,147570.99681186,570.885304597225
2014,CERRADO,GOIAS,Baliza,JATAI,Santos,Cofco,Alimport - Empresa Comercializadora De Alimentos,Cuba,Soy bean equivalents,174440.860959508,293.229286221727
2014,CERRADO,GOIAS,Baliza,JATAI,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,10193.7279988881,19.8105763974806
2014,CERRADO,GOIAS,Baliza,JATAI,Paranagua,Cofco,Cofco,China,Soy bean equivalents,105707.406540441,1379.53320629576
2014,CERRADO,GOIAS,Baliza,JATAI,Paranagua,Cofco,Cofco,Iran,Soy bean equivalents,1061602.36121047,2057.85604471369
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Santos,Cofco,Cofco,China,Soy bean equivalents,203223.023624403,3276.56582030623
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Santos,Cofco,Cofco,China,Soy bean equivalents,304188.193319023,1965.03232111445
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Santos,Cofco,Cofco,China,Soy bean equivalents,52756.7137625951,1169.60135438018
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Santos,Cofco,Cofco,Italy,Soy bean equivalents,2519.43121276418,188.628282643383
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Santos,Cofco,Cofco,Italy,Soy bean equivalents,8304.16961609928,15.6993470386601
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Santos,Cofco,Cofco,Vietnam,Soy bean equivalents,36931.6161220072,240.992141996404
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Santos,Cofco,Cofco,Tunisia,Soy bean equivalents,81164.0542551691,505.183950579052
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Santos,Cofco,Cofco,Tunisia,Soy bean equivalents,121746.081382754,235.490205579902
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Santos,Cofco,Cofco,Turkey,Soy bean equivalents,48760.1309869634,156.993470386601
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Santos,Cofco,Cofco,Egypt,Soy bean equivalents,81164.0542551691,313.986940773203
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Santos,Cofco,Alimport - Empresa Comercializadora De Alimentos,Cuba,Soy bean equivalents,95942.4806304354,161.276119361363
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,5606.55081444631,10.8958178252413
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Paranagua,Cofco,Cofco,China,Soy bean equivalents,58139.0779013293,758.7433196331
2014,CERRADO,GOIAS,Bom Jardim De Goias,JATAI,Paranagua,Cofco,Cofco,Iran,Soy bean equivalents,583881.341891007,1131.82090838223
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Cofco,Bangladesh,Soy bean equivalents,229920.670247892,3171.52282668675
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Cofco,Myanmar,Soy bean equivalents,64705.2960834222,14548.9683330955
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Cofco,Cambodia,Soy bean equivalents,11771.4505860687,2358.51970120732
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Cofco,Sri Lanka,Soy bean equivalents,136029.713139011,289.167899581574
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Cofco,China,Soy bean equivalents,581531.030911767,14425.2501624679
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Cofco,France,Soy bean equivalents,3701287.14045958,15053.0565963106
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Cofco,Indonesia,Soy bean equivalents,85824.7294784277,6939.42422131761
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Cofco,Italy,Soy bean equivalents,4012047.2493118,36238.0550880983
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Cofco,South Korea,Soy bean equivalents,1633189.50168714,3131.40381761047
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Cofco,Vietnam,Soy bean equivalents,46397.9626850887,4567.39621758036
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Cofco,Spain,Soy bean equivalents,4209350.9341183,13585.5316803905
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Cofco,Thailand,Soy bean equivalents,39562.3100131786,8974.07401945752
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Cofco,Tunisia,Soy bean equivalents,348918.61854706,2924.5839965388
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Santos,Cofco,Alimport - Empresa Comercializadora De Alimentos,Cuba,Soy bean equivalents,7969714.67130796,48771.6462643309
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Paranagua,Cofco,Cofco,China,Soy bean equivalents,108306.90653182,144.963754828437
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Paranagua,Cofco,Cofco,France,Soy bean equivalents,2005.02729762708,4.36340902033597
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Paranagua,Cofco,Cofco,India,Soy bean equivalents,15867.555441221,79.9852013641387
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Paranagua,Cofco,Cofco,Iran,Soy bean equivalents,137536.998737227,4829.61013644415
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Paranagua,Cofco,Cofco,South Korea,Soy bean equivalents,913.932498918374,978.801071151803
2014,CERRADO,MATO GROSSO,Campo Verde,RONDONOPOLIS,Paranagua,Cofco,Cofco,Turkey,Soy bean equivalents,12563.3379451315,280.264225760012
2014,CERRADO,MATO GROSSO,Planalto Da Serra,PRIMAVERA DO LESTE,Santos,Cofco,Concordia Trdg,China,Soy bean equivalents,909476.766519845,11771.1512527886
2014,CERRADO,MATO GROSSO,Planalto Da Serra,PRIMAVERA DO LESTE,Santos,Cofco,Concordia Trdg,Italy,Soy bean equivalents,1086095.49529481,2045.37745884979
2014,CERRADO,MATO GROSSO,Planalto Da Serra,PRIMAVERA DO LESTE,Santos,Cofco,Concordia Trdg,Netherlands,Soy bean equivalents,457859.28877109,1194.53773927387
2014,CERRADO,MATO GROSSO,Planalto Da Serra,PRIMAVERA DO LESTE,Santos,Cofco,Concordia Trdg,Thailand,Soy bean equivalents,768720.168685655,1405.33851679279
2014,CERRADO,MATO GROSSO,Planalto Da Serra,PRIMAVERA DO LESTE,Santos,Cofco,Amaggi,Thailand,Soy bean equivalents,195963.21345862,394.29231431026
2014,CERRADO,MATO GROSSO,Planalto Da Serra,PRIMAVERA DO LESTE,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,29450.2739579096,20840.0339878462
2014,CERRADO,MATO GROSSO,Planalto Da Serra,PRIMAVERA DO LESTE,Paranagua,Cofco,Concordia Trdg,France,Soy bean equivalents,18631.2753863804,35.0877894180239
2014,CERRADO,MATO GROSSO,Planalto Da Serra,PRIMAVERA DO LESTE,Paranagua,Cofco,Concordia Trdg,Italy,Soy bean equivalents,13704.1585465049,600.385910467181
2014,CERRADO,MATO GROSSO,Planalto Da Serra,PRIMAVERA DO LESTE,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,313519.780388337,1307.42015029673
2014,CERRADO,MATO GROSSO,Planalto Da Serra,PRIMAVERA DO LESTE,Paranagua,Cofco,Concordia Trdg,Netherlands,Soy bean equivalents,8954.11435974524,54.9782481154506
2014,CERRADO,MATO GROSSO,Planalto Da Serra,PRIMAVERA DO LESTE,Paranagua,Cofco,Concordia Trdg,Portugal,Soy bean equivalents,117195.394930901,224.082631841127
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Imbituba,Cofco,Concordia Trdg,Belgium,Soy bean equivalents,973208,4500.178
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Imbituba,Cofco,Concordia Trdg,Italy,Soy bean equivalents,1115023,12796.86
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Santos,Cofco,Concordia Trdg,China,Soy bean equivalents,371396,130722.5
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Santos,Cofco,Concordia Trdg,China,Soy bean equivalents,2137096,51720.468
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Santos,Cofco,Concordia Trdg,Italy,Soy bean equivalents,461145,12955.315
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Santos,Cofco,Concordia Trdg,Netherlands,Soy bean equivalents,814500,25218.081
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Santos,Cofco,Concordia Trdg,Thailand,Soy bean equivalents,373845,11002.204
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Santos,Cofco,Amaggi,Thailand,Soy bean equivalents,171596,345.263
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,407398,152006.497
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,860235,9670.408
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Paranagua,Cofco,Concordia Trdg,France,Soy bean equivalents,362781,5183.203
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Paranagua,Cofco,Concordia Trdg,Italy,Soy bean equivalents,1255034,5191.441
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,888940,9564.055
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,49834,599.27
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Paranagua,Cofco,Concordia Trdg,Netherlands,Soy bean equivalents,308392,3118.242
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Paranagua,Cofco,Concordia Trdg,Netherlands,Soy bean equivalents,445213,945.25
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Paranagua,Cofco,Concordia Trdg,Portugal,Soy bean equivalents,523000,1031.8
2014,CERRADO,MATO GROSSO,Sorriso,SORRISO,Paranagua,Cofco,Concordia Trdg,Turkey,Soy bean equivalents,531000,1013.419
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Santos,Cofco,Concordia Trdg,Bangladesh,Soy bean equivalents,26849.1347825798,927.987675665799
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Santos,Cofco,Concordia Trdg,Sri Lanka,Soy bean equivalents,2621.56155376351,297.318965590873
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Santos,Cofco,Concordia Trdg,Indonesia,Soy bean equivalents,69916.6895589791,231.984723968551
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Santos,Cofco,Concordia Trdg,Oman,Soy bean equivalents,47941.2489771162,231.168659530556
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Santos,Cofco,Concordia Trdg,Philippines,Soy bean equivalents,36981.2767696,457.763830110207
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Santos,Cofco,Concordia Trdg,Russian Federation,Soy bean equivalents,7509.24138365484,19.9536958823994
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Santos,Cofco,Concordia Trdg,Senegal,Soy bean equivalents,27990.3026098991,80.8831836819725
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Santos,Cofco,Concordia Trdg,Thailand,Soy bean equivalents,66651.9378464801,307.515169198677
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Sao Francisco Do Sul,Cofco,Concordia Trdg,Indonesia,Soy bean equivalents,38259.9203560383,531.810173190408
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Sao Francisco Do Sul,Cofco,Concordia Trdg,Philippines,Soy bean equivalents,17750.1439549997,290.319525683785
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Sao Francisco Do Sul,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,23868.5591522424,462.018256273326
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,Bangladesh,Soy bean equivalents,225257.899682064,920.373426309937
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,215878.006004682,3998.84291110298
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,223770.066791165,3877.54398273374
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,France,Soy bean equivalents,49604.4973658518,10594.6185380783
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,Georgia,Soy bean equivalents,74466.03618948,3651.58156888468
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,Hong Kong,Soy bean equivalents,72413.4219331962,153.395571051656
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,India,Soy bean equivalents,340118.598859443,3032.01378949561
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,Iran,Soy bean equivalents,253585.047658462,3608.48124830844
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,Italy,Soy bean equivalents,75879.4774358338,153.395571051656
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,South Korea,Soy bean equivalents,389068.300970011,3370.21650966103
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,Morocco,Soy bean equivalents,115459.551915967,191.744463814571
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,Netherlands,Soy bean equivalents,109174.94578481,9378.36975189669
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,Pakistan,Soy bean equivalents,414176.968836817,460.186713154969
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,Senegal,Soy bean equivalents,37863.5616739029,93.8397405908507
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,Slovenia,Soy bean equivalents,34.0713732015803,1937.04797854382
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,Spain,Soy bean equivalents,67993.9631140707,1073.76899736159
2014,CERRADO,MATO GROSSO DO SUL,Sonora,CAMBE,Paranagua,Cofco,Concordia Trdg,Spain,Soy bean equivalents,114474.90410877,232.78820996972
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,290881.378183683,16910.6583702355
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,27232.8513083426,850.348263241941
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,220635.631887936,421.631454408277
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,62405.1310138224,554.906562491629
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,Japan,Soy bean equivalents,22075.9742890414,64.6553456528105
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,Japan,Soy bean equivalents,29552.2567501055,55.7980580126153
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,United States,Soy bean equivalents,116015.678552464,293.111268024356
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,United States,Soy bean equivalents,16317.5697281177,31.7118746817105
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,Australia,Soy bean equivalents,160786.452372863,222.924117689709
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,851478.235539755,13817.9754355563
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,55480.8614261451,2776.43145133053
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,124914.913116841,501.579264801846
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,Georgia,Soy bean equivalents,20679.8334313669,334.38617345527
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,India,Soy bean equivalents,82156.5105508928,2117.77911805224
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,Iran,Soy bean equivalents,209072.98193394,7794.16808242454
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,Italy,Soy bean equivalents,341622.453398503,764.969191051817
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,South Korea,Soy bean equivalents,302647.057974261,648.663776012733
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,South Korea,Soy bean equivalents,145521.447731955,619.361471037652
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,South Korea,Soy bean equivalents,1267.92144917019,2.6728601464858
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,Netherlands,Soy bean equivalents,11341.2374598066,697.223394948823
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,Netherlands,Soy bean equivalents,102408.226080528,513.866254047079
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,Turkey,Soy bean equivalents,27862.703578269,63.2357692621261
2014,CERRADO,MATO GROSSO DO SUL,Antonio Joao,MARINGA,Paranagua,Cofco,Cofco,Turkey,Soy bean equivalents,10672.4651067375,20.173443433996
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,963215.98668723,55997.4536332511
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,China,Soy bean equivalents,90178.0578291526,2815.81807168536
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,730606.301421946,1396.17791937092
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,Taiwan,Soy bean equivalents,206646.503874398,1837.50116781994
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,Japan,Soy bean equivalents,73101.7278922314,214.097798031779
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,Japan,Soy bean equivalents,97858.4683630459,184.768037883517
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,United States,Soy bean equivalents,384170.884316748,970.59997790901
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Sao Francisco Do Sul,Cofco,Cofco,United States,Soy bean equivalents,54033.5174570077,105.009763264931
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,Australia,Soy bean equivalents,532423.499693642,738.184325575084
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,2819559.82850927,45756.4348955148
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,183717.682494944,9193.79293566895
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,China,Soy bean equivalents,413639.546268271,1660.91473254394
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,Georgia,Soy bean equivalents,68478.5883768169,1107.27647816595
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,India,Soy bean equivalents,272050.637504498,7012.75109296331
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,Iran,Soy bean equivalents,692318.084576643,25809.37750913
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,Italy,Soy bean equivalents,1131238.48140242,2533.0963389448
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,South Korea,Soy bean equivalents,1002176.51052444,2147.96602980141
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,South Korea,Soy bean equivalents,481875.415114325,2050.93524434851
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,South Korea,Soy bean equivalents,4198.5575609215,8.85082998213979
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,Netherlands,Soy bean equivalents,37555.0380650479,2308.76491475837
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,Netherlands,Soy bean equivalents,339111.568932251,1701.60150508044
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,Turkey,Soy bean equivalents,92263.731994452,209.397054785962
2014,CERRADO,MATO GROSSO DO SUL,Ponta Pora,MARINGA,Paranagua,Cofco,Cofco,Turkey,Soy bean equivalents,35340.4850883226,66.8017435268239
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Santos,Cofco,Concordia Trdg,Bangladesh,Soy bean equivalents,37563.41017032,1298.30558698871
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Santos,Cofco,Concordia Trdg,Sri Lanka,Soy bean equivalents,3667.70820468496,415.965517933614
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Santos,Cofco,Concordia Trdg,Indonesia,Soy bean equivalents,97817.2782446182,324.559335347113
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Santos,Cofco,Concordia Trdg,Oman,Soy bean equivalents,67072.4332082859,323.417616500005
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Santos,Cofco,Concordia Trdg,Philippines,Soy bean equivalents,51738.8317786654,640.436671453672
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Santos,Cofco,Concordia Trdg,Russian Federation,Soy bean equivalents,10505.8399999237,27.9163134646225
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Santos,Cofco,Concordia Trdg,Senegal,Soy bean equivalents,39159.966466003,113.160004191216
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Santos,Cofco,Concordia Trdg,Thailand,Soy bean equivalents,93249.7117783638,430.230565258287
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Sao Francisco Do Sul,Cofco,Concordia Trdg,Indonesia,Soy bean equivalents,53527.7241913251,744.031561168273
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Sao Francisco Do Sul,Cofco,Concordia Trdg,Philippines,Soy bean equivalents,24833.4236228902,406.1729181228
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Sao Francisco Do Sul,Cofco,Concordia Trdg,Vietnam,Soy bean equivalents,33393.4216082057,646.388846683848
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Paranagua,Cofco,Concordia Trdg,Bangladesh,Soy bean equivalents,315148.139721512,1287.65283508406
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,302025.154701298,5594.60026152861
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Paranagua,Cofco,Concordia Trdg,China,Soy bean equivalents,313066.580013972,5424.89641682556
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Paranagua,Cofco,Concordia Trdg,France,Soy bean equivalents,69399.4088053446,14822.4516345355
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Paranagua,Cofco,Concordia Trdg,Georgia,Soy bean equivalents,104182.063362362,5108.76262319602
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Paranagua,Cofco,Concordia Trdg,Hong Kong,Soy bean equivalents,101310.343589841,214.608805847344
2014,CERRADO,MATO GROSSO DO SUL,Bandeirantes,CAMBE,Paranagua,Cofco,Concordia Trdg,India,Soy bean equivalents,475844.549143577,4241.95336420248
